"subject.id"	"activity"	"fBodyAcc.mean().X"	"fBodyAcc.mean().Y"	"fBodyAcc.mean().Z"	"fBodyAcc.std().X"	"fBodyAcc.std().Y"	"fBodyAcc.std().Z"	"fBodyAccJerk.mean().X"	"fBodyAccJerk.mean().Y"	"fBodyAccJerk.mean().Z"	"fBodyAccJerk.std().X"	"fBodyAccJerk.std().Y"	"fBodyAccJerk.std().Z"	"fBodyAccMag.mean()"	"fBodyAccMag.std()"	"fBodyBodyAccJerkMag.mean()"	"fBodyBodyAccJerkMag.std()"	"fBodyBodyGyroJerkMag.mean()"	"fBodyBodyGyroJerkMag.std()"	"fBodyBodyGyroMag.mean()"	"fBodyBodyGyroMag.std()"	"fBodyGyro.mean().X"	"fBodyGyro.mean().Y"	"fBodyGyro.mean().Z"	"fBodyGyro.std().X"	"fBodyGyro.std().Y"	"fBodyGyro.std().Z"	"tBodyAcc.mean().X"	"tBodyAcc.mean().Y"	"tBodyAcc.mean().Z"	"tBodyAcc.std().X"	"tBodyAcc.std().Y"	"tBodyAcc.std().Z"	"tBodyAccJerk.mean().X"	"tBodyAccJerk.mean().Y"	"tBodyAccJerk.mean().Z"	"tBodyAccJerk.std().X"	"tBodyAccJerk.std().Y"	"tBodyAccJerk.std().Z"	"tBodyAccJerkMag.mean()"	"tBodyAccJerkMag.std()"	"tBodyAccMag.mean()"	"tBodyAccMag.std()"	"tBodyGyro.mean().X"	"tBodyGyro.mean().Y"	"tBodyGyro.mean().Z"	"tBodyGyro.std().X"	"tBodyGyro.std().Y"	"tBodyGyro.std().Z"	"tBodyGyroJerk.mean().X"	"tBodyGyroJerk.mean().Y"	"tBodyGyroJerk.mean().Z"	"tBodyGyroJerk.std().X"	"tBodyGyroJerk.std().Y"	"tBodyGyroJerk.std().Z"	"tBodyGyroJerkMag.mean()"	"tBodyGyroJerkMag.std()"	"tBodyGyroMag.mean()"	"tBodyGyroMag.std()"	"tGravityAcc.mean().X"	"tGravityAcc.mean().Y"	"tGravityAcc.mean().Z"	"tGravityAcc.std().X"	"tGravityAcc.std().Y"	"tGravityAcc.std().Z"	"tGravityAccMag.mean()"	"tGravityAccMag.std()"
"62"	11	"SITTING"	-0.737723407207407	-0.713241040533333	-0.728856819053704	-0.739465814746296	-0.711074909372549	-0.717378848888889	-0.736617724777778	-0.716057916266667	-0.733582521818518	-0.746903049172222	-0.755975197745098	-0.778906946742593	-0.750764586803704	-0.732802089680392	-0.743399236183333	-0.752200302353704	-0.763186178981481	-0.741191286170588	-0.756168132541176	-0.760978358451852	-0.781430094255185	-0.788009253168627	-0.759682458744444	-0.769838042961111	-0.779653105654902	-0.736608220777778	-0.743801799518519	-0.759776979768519	-0.753108483486274	-0.76042329712037	-0.757655699725926	-0.754975405784314	-0.69131391727963	-0.700964711579074	-0.6979613362	-0.698409551577778	-0.713710017275926	-0.714452486619608	-0.718634329455556	-0.709710605578431	-0.677318884836296	-0.698359309781482	-0.713446991648148	-0.73266983712963	-0.74983332732549	-0.716087941277778	-0.731760502092593	-0.74105693327451	-0.727531294574074	-0.725397150085185	-0.718018226078431	-0.703645203759259	-0.699332244592593	-0.672802225823529	-0.7419463802	-0.733443266427778	-0.733948680157407	-0.734940061846296	-0.709623304407407	-0.723351077018519	-0.730252019266667	-0.687991186537778	-0.696775420796296	-0.678610767596078	-0.70749831554902	-0.701834341537037
"63"	11	"STANDING"	-0.781279036483333	-0.776651568816667	-0.765327118631111	-0.760135639099167	-0.7560954549375	-0.7378408642	-0.741560720458333	-0.739944273575208	-0.740085384804444	-0.741630647839583	-0.742351789508333	-0.702140399911111	-0.7215554349375	-0.719802636625	-0.735300275828889	-0.7228760178125	-0.723930299020833	-0.721817661	-0.7193211263125	-0.726385983155556	-0.722587225666667	-0.720825143210417	-0.736212415951556	-0.727853470547917	-0.723408842164583	-0.7221501868	-0.721574549888889	-0.721098012583333	-0.717587854166667	-0.692464936466667	-0.718860154270833	-0.717250186354167	-0.722946525626667	-0.722170647166667	-0.720546391075	-0.720132970724444	-0.747192162345833	-0.744276649608333	-0.797837123514583	-0.793371491125	-0.785573165111111	-0.784640875889583	-0.749845124071111	-0.770222049958333	-0.766343115029583	-0.771510120495556	-0.786948942585417	-0.782413937620833	-0.795684997091111	-0.788270612604167	-0.786253388322917	-0.790270559842222	-0.7857381217	-0.782674526	-0.795291804275	-0.765170597533333	-0.776114959251111	-0.79535717325	-0.737370957622222	-0.718499575145833	-0.715753625291667	-0.718350422288889	-0.722427116333542	-0.71636395028125	-0.78218945143125	-0.776013834713333
"64"	11	"WALKING"	-0.378302131750877	-0.401246754433333	-0.416357069476667	-0.406709279666667	-0.39686360445	-0.392336624918333	-0.401816207136842	-0.411389675675	-0.389030285316667	-0.398517007004386	-0.395083891015	-0.403621231183333	-0.384420154984211	-0.396369115448333	-0.375574003108333	-0.365220638614035	-0.348281937052632	-0.363573483133333	-0.359692209051667	-0.364653154243333	-0.408726501929825	-0.4142918377	-0.4075732127	-0.3863316375	-0.402263475783333	-0.399829648903333	-0.36908903245	-0.354861522175439	-0.343881410266667	-0.344596177466667	-0.327691698631579	-0.3378706709	-0.3721790314	-0.368621165422807	-0.376253723504333	-0.3747032583	-0.368113753368421	-0.364600528506667	-0.391797129129825	-0.38854359763	-0.384536472466667	-0.380818787498246	-0.355221692775	-0.376090011488246	-0.370539343486758	-0.326859454668333	-0.332368451687719	-0.358755450626667	-0.373092217631667	-0.367613270268421	-0.367582418175	-0.369250381403333	-0.363913344964912	-0.369361296348333	-0.406760899366667	-0.414130069606667	-0.421000537216667	-0.398007984701754	-0.365939147626667	-0.367844276287719	-0.369876141583333	-0.366907531896667	-0.361516199992982	-0.377230358145	-0.392654345583333	-0.421332198516667
"65"	11	"WALKING_DOWNSTAIRS"	-0.256034423166667	-0.246396390391111	-0.200265312588889	-0.20679431845625	-0.201430155742222	-0.212816390822222	-0.243243315583333	-0.256927767235556	-0.255300223542222	-0.217963485860417	-0.198262794415556	-0.198599183808889	-0.196650921610417	-0.205512109368889	-0.214772821451111	-0.21808859419375	-0.211770524595833	-0.208759884073333	-0.22759281384	-0.250755057666667	-0.157744093358333	-0.217833460711111	-0.194916869744444	-0.222899710072917	-0.208570614266667	-0.183198146111111	-0.213606262977778	-0.242365518191667	-0.268993475488889	-0.281625352266667	-0.2885196511875	-0.274986612377778	-0.255143713855556	-0.239128969270833	-0.186564907244444	-0.201124735533333	-0.19450047419375	-0.231812545944667	-0.179421892304167	-0.191257313622222	-0.227949914695556	-0.221208020552083	-0.235541891848889	-0.199378510297917	-0.184257677088889	-0.241545859288889	-0.2111723878125	-0.19204014044	-0.214483039415556	-0.177224676958333	-0.143483233406667	-0.139218468973333	-0.174185187583333	-0.2254808322	-0.268510266082222	-0.246839486222222	-0.209950335535556	-0.26344651058125	-0.255415370244444	-0.218925110979167	-0.247541244377778	-0.273273891622222	-0.271063500472917	-0.260483169062222	-0.204036993517778	-0.201525096266667
"66"	11	"WALKING_UPSTAIRS"	-0.353090426490196	-0.3748219261	-0.373417721985965	-0.370307600664706	-0.382060572555556	-0.390760768170175	-0.376084231747059	-0.367277129018519	-0.332922970685965	-0.329978889727451	-0.367956640448148	-0.359928811949123	-0.353324666903922	-0.354677520439815	-0.359167400078421	-0.402289634921569	-0.391106022043137	-0.375769473518519	-0.412027975833333	-0.393819749201754	-0.349429382196078	-0.334400067888889	-0.349324423321053	-0.36230277272549	-0.368038873907407	-0.351352515812281	-0.363262462929825	-0.362240400686274	-0.366115901814815	-0.35609406652807	-0.362577651470588	-0.358899308446296	-0.376837536859649	-0.365247793592157	-0.390885921277778	-0.3639882083	-0.349695693272549	-0.343238817166667	-0.390480372413725	-0.380408143605556	-0.391473700708772	-0.413873283098039	-0.357933925877193	-0.361354630313726	-0.383689437814815	-0.379615767403509	-0.372887213980392	-0.395277176277778	-0.393305170359649	-0.424580226156863	-0.407941464851852	-0.392279145701754	-0.386994712078431	-0.389576245652407	-0.368170918373704	-0.376465597363158	-0.381971005561404	-0.363768324411765	-0.338353835407018	-0.336106292352941	-0.336230825148148	-0.350018628	-0.329864355270588	-0.361480821755556	-0.419461517	-0.403685539205263
"67"	12	"LAYING"	-0.737264213155	-0.74002814647	-0.728060452516667	-0.73716875959	-0.708376567125	-0.693037905116667	-0.700268801326667	-0.694052129716667	-0.707172803333333	-0.711604268616667	-0.737825213316667	-0.727517211283333	-0.72702498014	-0.714422969565	-0.728289995283333	-0.730147654896667	-0.708334775976667	-0.716831298233333	-0.696927217566667	-0.695127254731	-0.730438295766667	-0.756998017766667	-0.739743375533333	-0.743474409133333	-0.720242644416667	-0.725560119783333	-0.742025396833333	-0.753071440033333	-0.756638403433333	-0.744190701566667	-0.742279501016667	-0.736919075879667	-0.7202008357	-0.729919276638333	-0.710422283043333	-0.712242075925	-0.71616084738	-0.7247041064357	-0.723299781945	-0.721434745448333	-0.716252697	-0.72411650722	-0.738740692835	-0.743317955591667	-0.74109349488	-0.756230748143333	-0.766441906235	-0.7602121994115	-0.742152762845	-0.74834748057	-0.712412942443333	-0.687405585016667	-0.698792105516667	-0.68338835465	-0.742239781972333	-0.7333854694	-0.746060805075	-0.751300477206667	-0.757660045536667	-0.75854555665	-0.728452246366667	-0.724916759783333	-0.725897306183333	-0.7048069884	-0.72896930035	-0.711437399971667
"68"	12	"SITTING"	-0.748898246722222	-0.758069551907843	-0.7594417535	-0.752135931722222	-0.768295891098039	-0.77302029014375	-0.755610699248148	-0.745968756894118	-0.718553813854167	-0.710124201222222	-0.703997809607843	-0.721577209535417	-0.732047808888889	-0.743521968082353	-0.721486458791667	-0.730107325018518	-0.702186754111111	-0.692003204507843	-0.74404734960902	-0.718944178270833	-0.709852860524074	-0.706318951702353	-0.705752939514583	-0.727966856425926	-0.737492185	-0.73852814146375	-0.6713579754	-0.672123842407407	-0.69756574472549	-0.700871609037708	-0.704365776274074	-0.720815787686275	-0.763060840854167	-0.741263974083333	-0.751998467605882	-0.735725527585417	-0.703419846518519	-0.696197679941176	-0.690828238105556	-0.684459488862745	-0.720491217041667	-0.711149547140741	-0.674687937627083	-0.688833247283333	-0.719679958135294	-0.717747668820833	-0.726708072675926	-0.737053679298039	-0.739917142315417	-0.763752168794444	-0.776756241241176	-0.784797743367917	-0.743743681746296	-0.736971290627451	-0.726865906588235	-0.74779062560625	-0.685398470935417	-0.714053667264815	-0.724452734520833	-0.749462896555556	-0.780294604647059	-0.782669403395833	-0.756100135185185	-0.76999295227451	-0.700967677943137	-0.706960402166667
"69"	12	"STANDING"	-0.711222970733333	-0.719151015866667	-0.705602276761905	-0.718179361516667	-0.72480676105	-0.695205785628571	-0.733366344283333	-0.739973212566667	-0.715308183306349	-0.728537150581667	-0.729743567816667	-0.729012822103175	-0.732203692623333	-0.736673657249833	-0.703131518988889	-0.7007707031	-0.735453232998333	-0.736806941676667	-0.712605199435	-0.715665974412698	-0.73486478525	-0.740468355283333	-0.730798103138095	-0.712845649016667	-0.704096844183333	-0.695520475301587	-0.720956189622222	-0.7141430382	-0.706471034643333	-0.697935175863492	-0.704933616308333	-0.719430569343333	-0.724721392601587	-0.731719478503333	-0.736924023258333	-0.726377332628571	-0.748473405524333	-0.751680107535	-0.725562460283333	-0.733105825448333	-0.737917300756508	-0.720437667665	-0.739730468703175	-0.716351440885	-0.725386413798333	-0.714580258592064	-0.71116851613	-0.716837896233333	-0.71988580382381	-0.700793251733333	-0.700848040146667	-0.703986158368254	-0.739699864265	-0.744238531943333	-0.69139154972	-0.69572986962381	-0.714364819852381	-0.6862603614105	-0.713606936804762	-0.694424792353333	-0.704020515345	-0.698142691015873	-0.741181748856	-0.733238417936667	-0.727361192923333	-0.707185050231746
"70"	12	"WALKING"	-0.258376575145098	-0.289730740604167	-0.277120831084314	-0.266208850394118	-0.254943622729167	-0.247629116501961	-0.27281774692549	-0.27954224720625	-0.265737396515686	-0.233685303292157	-0.230219621125	-0.247942282749804	-0.205997600847059	-0.222966051808333	-0.234874122464706	-0.214536668690392	-0.265457014196078	-0.293741490622917	-0.2457624975625	-0.261415176333333	-0.234741569231373	-0.211931416270833	-0.202261627509804	-0.220312467582549	-0.216320731054167	-0.200693997441176	-0.280781686252549	-0.290714399841176	-0.275949189625	-0.248583550021569	-0.251844690588235	-0.26459510520625	-0.270733952647059	-0.27048720444902	-0.29113736820625	-0.28402257445098	-0.287409073943529	-0.2822396265625	-0.28861293385098	-0.27417017349875	-0.272261673139216	-0.29599645835098	-0.238645868607843	-0.243877822811765	-0.228191351877083	-0.236954809486275	-0.215217144110784	-0.22633998089375	-0.226119682171569	-0.222298726692157	-0.221899484566667	-0.220320158921569	-0.229607287039216	-0.270904504733958	-0.2679245715625	-0.26627278854902	-0.270336151041176	-0.264081491647059	-0.247230770194118	-0.262822795578431	-0.270859189166667	-0.276218503098039	-0.292998784590196	-0.30519531916875	-0.308114742791667	-0.307216257384314
"71"	12	"WALKING_DOWNSTAIRS"	-0.223723984375556	-0.1761520973	-0.159695460066667	-0.129685800986667	-0.16158960525	-0.151176821791111	-0.182412613844444	-0.134751046547917	-0.107460810462222	-0.129614020666667	-0.142788597766667	-0.154943861253333	-0.23396832046	-0.186392920208333	-0.203922531664444	-0.207629933696144	-0.251312040815556	-0.166159084810417	-0.240653789477083	-0.255152341310889	-0.114442226902222	-0.182562599583333	-0.194989699395556	-0.198693615955556	-0.212398717889583	-0.217918971844444	-0.187433693624444	-0.206125862402222	-0.177934709635417	-0.194675647171111	-0.210261939488889	-0.197983427520833	-0.128160567638667	-0.154265602184444	-0.12019974136875	-0.110905458531111	-0.127897625888889	-0.1225283579375	-0.21655461008	-0.172813193777083	-0.172122256048889	-0.188153069002222	-0.136248583	-0.160021312464444	-0.177659216079167	-0.186514391835556	-0.193809758622222	-0.1764992234375	-0.185752290311111	-0.224536106797778	-0.21119115826875	-0.239271217777778	-0.224978183446667	-0.17625274718125	-0.183635147247917	-0.232869622608889	-0.174730224822222	-0.188785664688889	-0.186111529533333	-0.184059849802222	-0.14167668715625	-0.149071419644444	-0.181842552977778	-0.129128432854167	-0.183091456620833	-0.207726803942222
"72"	12	"WALKING_UPSTAIRS"	-0.322470445490196	-0.320793037444444	-0.341981352803922	-0.344092981356863	-0.347267659092593	-0.378855255921569	-0.367276323509804	-0.353233853181481	-0.396258089829412	-0.390824755972549	-0.35434881537037	-0.349290576270588	-0.337117072333333	-0.3098378195	-0.343819218862745	-0.359563191701961	-0.363415761666667	-0.355020949875926	-0.329175173622222	-0.322329761766667	-0.36445282427451	-0.366018843581481	-0.345602262758824	-0.369620037960784	-0.343074289172222	-0.322834043488235	-0.354750062784314	-0.348323335588235	-0.347128655166667	-0.347187943321569	-0.341172843839216	-0.354119815635185	-0.404722376137255	-0.400581496882353	-0.373510876685185	-0.368678366268627	-0.396401373137255	-0.395930369075926	-0.335349214988235	-0.291939660805556	-0.341152958882353	-0.349832462715686	-0.397330665923529	-0.403670512411765	-0.356703352	-0.371163578756863	-0.387951055454902	-0.368957358277778	-0.349504533039216	-0.372543510588235	-0.353372318462963	-0.34893460817451	-0.361695003058824	-0.358132536618519	-0.322172250727778	-0.308221640721569	-0.30237930665098	-0.318341545790196	-0.325690007641176	-0.358688759139216	-0.366680687838889	-0.347493108468627	-0.360215277688235	-0.373556371057407	-0.368209248574074	-0.338091528568627
"73"	13	"LAYING"	-0.75636368655	-0.74703035684127	-0.752662305463492	-0.744130373345	-0.735770893546032	-0.75425098688254	-0.74952731685	-0.744688587873016	-0.728212424392063	-0.743574739775	-0.741199410011111	-0.7475976209	-0.693445154180833	-0.69764768431746	-0.695692384419048	-0.709310361683333	-0.71799359255	-0.712651648793651	-0.699591711047619	-0.710770414349206	-0.753897395366667	-0.728342976877778	-0.709315779698413	-0.716318071526667	-0.693080679974603	-0.702519017206349	-0.715343124650794	-0.737080426333333	-0.727816429634921	-0.721028849476191	-0.733364829333333	-0.715903963285714	-0.685463907116349	-0.691315987885	-0.700548408179365	-0.714093274604444	-0.742883648635	-0.741472040401587	-0.769342000466667	-0.743473260850603	-0.746568954747619	-0.760710856755	-0.741749226206349	-0.761598265816667	-0.743778687326984	-0.761294435885714	-0.766779955591667	-0.753313439260317	-0.755309430503175	-0.748126930908333	-0.733450840880794	-0.74853291385873	-0.744784314886667	-0.735463351861905	-0.749797489439682	-0.762384481019048	-0.757970617214286	-0.770983309566667	-0.708941796396825	-0.714262535215	-0.70021080372381	-0.705606878319048	-0.695094444813333	-0.687856205904762	-0.733538597439683	-0.750727898720635
"74"	13	"SITTING"	-0.704064799152941	-0.709843062479167	-0.698149273722917	-0.711804029431373	-0.706740460895833	-0.710226701375	-0.720680513405882	-0.700735228083333	-0.693371500833333	-0.689109585923529	-0.70244171168125	-0.693212973404167	-0.761160748294118	-0.748544194916667	-0.760291420020833	-0.781230783121569	-0.785272375003922	-0.77397730411875	-0.761635280433333	-0.732475650845833	-0.706026760272549	-0.71142548628125	-0.706340553375	-0.728746383758824	-0.735907432741667	-0.72495648723125	-0.777215893916667	-0.769931767309804	-0.780744751167917	-0.76853945395	-0.770959382110137	-0.785780124058333	-0.817090361510417	-0.793222813886471	-0.7768208449625	-0.7744285435875	-0.771087100158824	-0.749736034217917	-0.691269981705882	-0.69926303375	-0.688421901645833	-0.698608683321569	-0.733096079695833	-0.7215282	-0.722664787679167	-0.711048044660417	-0.729062386409804	-0.738298552470833	-0.714929871460417	-0.711595474529412	-0.718371762291667	-0.739127274029167	-0.733799551619608	-0.7060059520375	-0.7174229370625	-0.696641906145833	-0.663849049729167	-0.686672401176471	-0.800621423875	-0.778422253490196	-0.785607448020833	-0.788154293714583	-0.783592051009804	-0.802122600502083	-0.706754478295833	-0.661635500833333
"75"	13	"STANDING"	-0.774777509175439	-0.772706115450877	-0.777076965029825	-0.772596128800526	-0.772914887442105	-0.757256814035088	-0.755565590333333	-0.758806678324561	-0.786119235021053	-0.775824604668421	-0.778493126570175	-0.795560290749123	-0.754718288401754	-0.75141827607193	-0.731780853911053	-0.71820016668421	-0.705303974894737	-0.705502075917544	-0.716850927180526	-0.702974489378947	-0.777736609764912	-0.775263603359649	-0.785738080294737	-0.770808128972281	-0.769169056	-0.750495303157895	-0.719958900119298	-0.716749456963158	-0.716336419508246	-0.711744532607912	-0.716187760435088	-0.714570164666667	-0.715339140263158	-0.726487878298246	-0.725217607333333	-0.707575228929825	-0.706913363252632	-0.706090437	-0.761860147507018	-0.763104389021053	-0.766301956252105	-0.763133836464912	-0.716691811919298	-0.719680110421053	-0.713348999733333	-0.698963392549123	-0.701434896266667	-0.699565473480351	-0.708694327740351	-0.746628931015789	-0.742610745240351	-0.733309178261404	-0.740096461994737	-0.742313561192982	-0.780130672150877	-0.779496928396491	-0.791778407157895	-0.777400961991228	-0.717044960017544	-0.73713682712807	-0.732317965092982	-0.709648282736842	-0.720028906315789	-0.719730370649123	-0.759470614162456	-0.779095591934561
"76"	13	"WALKING"	-0.212726165561404	-0.194350444166667	-0.215825312487719	-0.195186521121053	-0.192135092631579	-0.218967076142105	-0.219955226729825	-0.210280975840351	-0.236320098615789	-0.211352520708772	-0.202601077377193	-0.237667151666667	-0.219220844229825	-0.242896556298246	-0.242691164894737	-0.225290134959649	-0.250402851894737	-0.230402420831579	-0.204221545719298	-0.224864675964912	-0.214834530234737	-0.194158869280702	-0.232305665364912	-0.243889424578947	-0.224152084719298	-0.210580611629825	-0.241344372315789	-0.244483781649123	-0.234835517663333	-0.254040134636842	-0.235306470736842	-0.268691330662281	-0.212787389982456	-0.204952273510526	-0.195715958331579	-0.201708378	-0.193034230326842	-0.177139871178947	-0.218445314659123	-0.192020548550877	-0.197594100894737	-0.187841455182456	-0.173118092542105	-0.158973245463158	-0.157565997190526	-0.189839453491228	-0.186605507754386	-0.145003580210526	-0.181101927984211	-0.179873349808772	-0.176879711122807	-0.196655790994737	-0.203210190210526	-0.207005619984912	-0.199711151807018	-0.189796360154386	-0.210094032926316	-0.215254810236842	-0.270643607664912	-0.234870004645614	-0.215130912800351	-0.227678109807018	-0.241955184149123	-0.192917226777193	-0.204632691933333	-0.199523683433333
"77"	13	"WALKING_DOWNSTAIRS"	-0.16966629381875	-0.15994553925	-0.154661814528889	-0.163880038875	-0.133189623272917	-0.127826597933333	-0.152154841083333	-0.0847274363083333	-0.115727437573333	-0.18148207454375	-0.14111379240625	-0.115144349906667	-0.197136785474062	-0.172684581295833	-0.172665908333333	-0.202150080840833	-0.1729307721375	-0.140967943625	-0.17217372644375	-0.148797367140667	-0.158195355085687	-0.1407683668875	-0.154176788822222	-0.188940827883333	-0.121452128560417	-0.143823328795556	-0.137572594797333	-0.1769863555125	-0.212979291421875	-0.161988618191111	-0.150716723347917	-0.124738316122917	-0.163809381597778	-0.185109909112708	-0.168065504102083	-0.156778701893333	-0.176743128416667	-0.1836855854875	-0.214771383604167	-0.178900940645833	-0.240259978488889	-0.229174173935417	-0.211847542601111	-0.240910167395833	-0.2073142324375	-0.205650625253333	-0.20896296651875	-0.1626498330625	-0.193062277555556	-0.240922934935417	-0.212917616783333	-0.176106981588889	-0.2017820018	-0.182674621652083	-0.17744040760625	-0.147476655826667	-0.200872683668889	-0.222184301989583	-0.117551416831111	-0.14012478751875	-0.160638048904167	-0.142035464533333	-0.144825354845833	-0.129835619604167	-0.197255244745833	-0.18785582894
